id;latitude;longitude
253659934;53,58188;10,0626331
268499724;53,5969403;10,0048452
272441234;53,5601091;9,9819776
292290659;53,5631984;9,9825079
292345560;53,562523;9,9772655
297501667;53,5699243;10,0590945
308011329;53,5542255;9,8238966
312165296;53,5529139;10,1137207
314739955;53,5543188;9,9914324
316973437;53,587779;9,8492441
341769514;53,5517457;10,0051909
369761175;53,5691679;9,9328782
405839378;53,5801097;9,8859876
411687631;53,5644027;9,7672267
414037056;53,5664589;9,9837031
415966562;53,9306302;8,4987306
416688051;53,5952789;9,9412659
428178755;53,4874135;10,1809273
437284830;53,5527625;9,9726109
437355073;53,5500859;9,9673997
438112013;53,5495801;9,9612015
438112014;53,5494907;9,9560705
442007921;53,5494555;9,9648436
442007938;53,5462383;9,9576503
444963981;53,5681346;9,9696941
492844820;53,5153597;10,1371865
508123413;53,595241;9,9375516
508123418;53,5970483;9,941446
512076163;53,5448928;9,8920164
539525163;53,6382067;10,1616235
544749865;53,6513018;10,0955519
559214676;53,6515977;10,0927822
568013647;53,5718078;9,9563626
583429884;53,5842528;9,8951948
610574677;53,5856948;9,9821216
610918228;53,5948564;9,9997336
611334612;53,489651;10,1584454
617826972;53,5717901;10,0674558
628106790;53,6502713;10,1632222
654155393;53,617197;9,9496485
672462409;53,5509379;9,9704597
684220880;53,6157206;9,9320978
687974115;53,5891543;10,108091
691741653;53,6271651;10,0547032
693676867;53,4653416;9,9631036
699959763;53,6307277;10,0379917
706367009;53,6177719;9,9536716
768806261;53,5744828;10,0374077
803477551;53,4772853;9,8640877
976703942;53,5161423;9,9876256
983585382;53,5521181;10,0115822
1104525324;53,6334257;10,0057751
1115803574;53,6048065;9,7699843
1176909128;53,5771455;9,9434773
1280644193;53,5703946;9,976892
1304228769;53,6707517;10,0211005
1343921381;53,6048405;10,157357
1385727254;53,5761033;9,8237629
1447200680;53,6681796;10,1605442
1492869769;53,487972;10,2073514
1512878197;53,5493227;9,9621434
1516702518;53,5586626;9,9295465
1580825811;53,5862465;10,1272872
1580825814;53,5869502;10,1264449
1599630522;53,5931067;9,9440089
1604585993;53,5792648;10,040115
1607039287;53,5690026;10,0435255
1657352393;53,5888273;10,032563
1705658997;53,5188051;9,9515484
1745874438;53,5741877;10,002108
1752258602;53,5501447;9,9799802
1764559001;53,5480574;9,9790094
1782368674;53,5614044;9,8120494
1788218201;53,5558901;10,0421577
1799240819;53,5980545;10,1018751
1816187919;53,5837342;9,8887297
1816187999;53,5866813;9,8865868
1821128921;53,5442085;9,982201
1869742767;53,584423;9,9744972
1889750780;53,4884284;10,2094098
1942791856;53,5908888;10,0153532
1950321645;53,5424106;9,98954
2158651998;53,4950763;10,2063877
2175019699;53,5169406;9,9864701
2272407262;53,424021;9,9664394
2272451671;53,4241309;9,9631219
2277996040;53,5591843;10,015503
2301141410;53,4887716;10,2075087
2323277951;53,4792478;10,2448303
2357141340;53,6471318;9,9085902
2368201976;53,6285237;10,0031529
2376828201;53,5131366;10,0272446
2400337425;53,6498048;10,0168422
2426396452;53,6131634;10,0244801
2432614466;53,9144533;8,4900753
2432614471;53,9145119;8,4900855
2433504052;53,9138695;8,4974509
2446818927;53,497808;10,0068547
2447900412;53,6165655;10,0409992
2450291764;53,4411015;9,9936226
2450852279;53,5968272;10,0272954
2506867657;53,6304873;10,0048312
2506867661;53,6325542;10,00514
2515618239;53,6320355;10,0058009
2515618240;53,6324232;10,0057581
2579777656;53,4744479;10,1551284
2699590823;53,5568735;10,0107983
2805485334;53,4941889;10,2251651
2832520403;53,5944574;10,0008282
2878938194;53,5053226;9,9862077
3100333229;53,61716;9,949691
3149807595;53,5524469;10,0199395
3226288561;53,5906351;9,9872992
3267185487;53,4981041;10,0089062
3286766776;53,6032081;9,8930458
3398559264;53,5586112;9,887103
3431910134;53,5547475;10,0116261
3440797651;53,6948376;10,1373109
3454278393;53,5574906;10,0605643
3506260130;53,5902714;9,9746615
3506260131;53,5902776;9,975142
3506260132;53,5904347;9,9748262
3506260133;53,5904727;9,9743878
3506260134;53,5906115;9,9742284
3506260135;53,5909419;9,9738194
3506260136;53,5911673;9,9737636
3506261758;53,5912552;9,973219
3506270634;53,5903076;9,9747434
3506270635;53,5903094;9,9747386
3506270636;53,5903114;9,9747431
3511156978;53,5780127;9,8984626
3617532893;53,5514643;9,9440506
3617543293;53,5530405;9,9315172
3647035410;53,6433101;10,1879536
3653252474;53,5417042;10,0053701
3653903852;53,571715;9,9585119
3655728526;53,549599;10,008247
3670766225;53,551142;9,94529
3680185789;53,5293462;10,037895
3693964838;53,617761;10,088436
3696100956;53,5802518;9,9481025
3699745619;53,559978;9,9858318
3701583378;53,5828707;10,0991342
3724239253;53,5423207;9,9992407
3726686630;53,5449232;9,9711317
3727886218;53,5454275;9,963655
3729794238;53,6071428;10,1180549
3750466150;53,5969096;10,0154631
3761048991;53,5912557;9,975893
3761048993;53,5918934;9,9787693
3761057362;53,5910465;9,9752169
3761057531;53,5921248;9,975491
3761066306;53,5926072;9,9787853
3763239458;53,5911273;9,975244
3771857714;53,5880553;9,9709336
3771859599;53,5878823;9,9711304
3831462270;53,5918681;10,024604
3831462271;53,593124;10,020297
3880659250;53,5923026;10,0752833
3881207137;53,4563902;9,9873912
3927801938;53,5828432;10,0120296
3957221384;53,6307194;10,0061472
4011513636;53,5439379;9,9769871
4048856604;53,542554;10,1063734
4051230708;53,5455857;9,9534088
4071784068;53,6085025;9,9047973
4072420485;53,5408352;10,1393325
4135930793;53,5531154;9,9880877
4144988775;53,4575476;9,9873166
4148767012;53,6528877;10,186021
4150126462;53,4565434;9,9883589
4171969790;53,544581;10,0070699
4172884994;53,6195075;10,0545057
4228143302;53,6010326;9,9910343
4228278477;53,5981984;9,9376193
4230348100;53,6491708;10,0170693
4277813740;53,5920383;10,0284212
4359168689;53,5456759;9,9690011
4370342580;53,5549284;9,9694705
4377984429;53,6495943;10,0160921
4390126747;53,5404531;9,9992335
4395758518;53,4927048;10,0032455
4395758528;53,49091;10,000278
4399732310;53,6209834;10,0323507
4415674396;53,5629524;9,9611793
4525371828;53,6332815;10,0048507
4823975346;53,5964705;10,0214848
4827754022;53,5683969;9,7562657
4866957108;53,5421598;10,0044685
4933935075;53,620727;10,0339503
4958859493;53,585384;9,8940501
5042319854;53,6613211;10,182871
5042319855;53,6629534;10,1818976
5055863326;53,559845;9,9648186
5059198893;53,4564788;10,1051561
5075723140;53,6272942;10,037952
5075723142;53,6262272;10,061832
5139600322;53,640609;9,9921874
5162964022;53,6301674;10,0046958
5169554066;53,5754918;9,9521858
5299275047;53,6490667;10,0128667
5394331524;53,554139;10,0073482
5455071221;53,5522126;10,0082454
5513401959;53,5880651;10,0433972
5522224922;53,4104308;10,2197544
5523306418;53,4852333;10,1124288
5523306419;53,4852214;10,1125264
5650132748;53,5543273;10,0133082
5677456978;53,3980492;10,1823113
5738383771;53,5512541;9,9923105
5776763177;53,5561787;10,0075785
5782745541;53,6041448;10,1541639
5795792615;53,5539693;9,8655944
5809273953;53,5857076;9,9820795
5858671151;53,5837857;9,7363099
5858671152;53,5834806;9,7364606
5858671153;53,5838642;9,7380995
5866420185;53,4351099;10,2320072
5866421734;53,4276485;10,2267123
5866424485;53,4275498;10,229953
5894781285;53,4831815;10,0260103
5894781629;53,4847963;10,0254332
5922838690;53,5899533;9,9750731
5983195089;53,5530729;9,9932932
5983269586;53,5718984;10,1341587
5983283261;53,5842275;10,1433671
5984012072;53,6281019;10,0323157
5984012073;53,6280658;10,0323188
5984012076;53,6285003;10,031972
5984012077;53,6284993;10,0318345
5984012078;53,6286104;10,0313494
5984012080;53,6287939;10,0301551
6008084485;53,594638;10,0435908
6008084486;53,5931247;10,0439581
6034514816;53,6286423;10,031349
6047660391;53,5712548;10,1242532
6109037906;53,6391862;10,0891324
6125050122;53,6500352;10,0133696
6128703739;53,5796507;10,0253019
6147543146;53,4895688;10,2068892
6170993964;53,56;9,9638622
6172885110;53,5417205;9,9913049
6178615097;53,5444439;9,912902
6178644498;53,5514798;9,9414256
6181123750;53,5516499;9,9942038
6183818765;53,4465478;9,9545286
6284629308;53,5506922;9,9302897
6284828129;53,5558559;9,8055391
6389296170;53,6236053;10,0445373
6410951793;53,5960887;9,9343667
6447204486;53,5652214;9,7549119
6452846365;53,5530769;9,9749891
6466383600;53,5253849;9,9999814
6481343507;53,6784535;10,0013668
6535707902;53,6024601;10,0441218
6548502284;53,4586219;9,9842279
6555696111;53,6416771;10,0805298
6555696112;53,6409694;10,0806739
6555696113;53,640337;10,0832132
6639631885;53,5348658;10,0234553
6668054921;53,5881348;10,0337671
6689080069;53,5811112;9,8848466
6731334596;53,4382268;10,1132741
6731334600;53,4390753;10,1148747
6731334601;53,4391654;10,1122156
6735414590;53,5117041;10,082924
6747109111;53,5889124;9,9306091
6779598693;53,6216801;10,030833
6815750622;53,5956481;9,9571191
6908359250;53,5767876;10,0431499
7065804698;53,6285615;10,0030786
7082492909;53,6410093;10,1511224
7104533200;53,5604183;10,0162555
7750196181;53,6277722;10,0468536
7837782503;53,559258;9,8624341
7934585950;53,4615743;10,0113981
7973474055;53,56185;9,8600786
7984812675;53,6205404;9,9531405
7995038014;53,5489139;9,9275374
8201849478;53,6230656;10,0705582
8433020917;53,5467952;10,0171644
8534406984;53,5431522;10,0085787
8809563805;53,554033;10,0852604
8918435113;53,5685644;9,8254332
9033278363;53,630313;10,1107388
9033278365;53,6303077;10,110687
9106108125;53,5673872;10,0014382
9106108128;53,5674153;10,0014171
9111566455;53,5398846;9,9928077
9153687949;53,59958;9,99437
9156140906;53,589811;9,9185809
9157305870;53,5828194;9,755403
9157314078;53,6325984;10,0262021
9187838818;53,678139;10,0011312
9218044927;53,5604944;10,1472178
9370347145;53,5510321;9,9995785
9442060593;53,5519718;9,936206
9631244752;53,5768316;9,9697014
9668541717;53,4921468;9,9931517
9705471826;53,4760025;10,134926
9790153765;53,6702335;10,129209
9803790696;53,6027025;10,0312991
9907436611;53,5503575;9,9967357
9937791317;53,4868998;10,1048917
9989191949;53,4494434;9,9881875
9990395804;53,5415009;9,9840463
10008690571;53,5518586;10,0026593
10259157000;53,5655873;9,9527665
10289207948;53,5728174;9,9899721
10568116624;53,6027238;10,0630491
10570052875;53,5687008;10,1088233
10793219590;53,554003;10,0030777
10875226405;53,5588799;9,9636133
10974076455;53,5637443;10,1076655
10981254210;53,5718691;9,912072
10981254216;53,5718633;9,9121195
11034086604;53,5664052;9,909928
11053450961;53,5803493;9,9067216
11146975089;53,5100852;9,9898947
11288905138;53,646014;10,148759
11364670089;53,5845001;9,8708395
11388200551;53,5498957;9,9677965
11443585866;53,4599175;9,9820282
11469099311;53,5709191;9,9889346
11752751165;53,5736415;9,872381
11799599697;53,5846935;10,013285
11811064810;53,5582871;9,9718808
11850922926;53,548678;9,9207931
11854120194;53,5566272;9,9635409
11854120195;53,5566281;9,9635707
11866084301;53,5445463;9,9141376
11873915875;53,5680317;9,959799
11955871100;53,4869828;10,2088141
11998747012;53,562637;9,9731559
11998747013;53,5626451;9,9723335
12038549633;53,5499367;9,9677573
12065348823;53,5495008;9,9644245
12065386076;53,5509024;9,9704752
12065921082;53,629726;10,0753962
12089229711;53,6597897;10,0850422
12122650000;53,5983929;10,0307087
12143929801;53,5293598;9,9611735
12149783440;53,5123451;10,0215355
12159561966;53,499668;10,1336857
12159561967;53,499801;10,1334137
12192684766;53,5958205;9,9056962
12198448901;53,5597133;9,9870511
12235940501;53,6274351;10,1680708
12291992023;53,5418604;9,9660786
12325599145;53,5890645;9,9914039
37211442;;
43619241;;
46353486;;
62045010;;
82221109;;
96214876;;
124198454;;
126724211;;
130709421;;
132159235;;
235181242;;
242126406;;
242892689;;
252165065;;
252802559;;
252953757;;
316414973;;
322506613;;
337954313;;
338944000;;
343190977;;
353980065;;
361772267;;
367106323;;
367106327;;
367106329;;
372301287;;
399413238;;
399899266;;
400912903;;
408866493;;
409839369;;
409839370;;
410046610;;
410046611;;
422434500;;
427578661;;
427578723;;
442056909;;
445928822;;
448353955;;
454953300;;
496678878;;
528961142;;
532056066;;
536923421;;
561584619;;
561584620;;
579511745;;
602474461;;
620835881;;
671138008;;
677468533;;
677487503;;
682382867;;
685008578;;
712678068;;
718157930;;
732567671;;
733736717;;
733736719;;
733736741;;
737078884;;
741885322;;
745785586;;
770699861;;
806139579;;
806139580;;
806139585;;
806139586;;
808110505;;
808528474;;
810824726;;
810824728;;
810824729;;
858654194;;
863376938;;
894653469;;
929545968;;
961131595;;
966170105;;
966170106;;
974159068;;
979680525;;
982084056;;
1000656414;;
1000656457;;
1000656523;;
1065770866;;
1110751805;;
1112263625;;
1112263638;;
1128470218;;
1157898525;;
1158265410;;
1162982044;;
1163705519;;
1163705525;;
1163705527;;
1163705530;;
1163705531;;
1163705533;;
1197454427;;
1201415895;;
1220971318;;
1227372502;;
1313607880;;